0.1924,0.00095,0.00095,0.0001,100
0.1944,5e-05,0.00095,0.0001,0
0.1944,0.00105,0.00205,0.0001,100
0.1964,0.00105,0.00295,0.0001,0
0.1966,0.00115,0.00295,0.0001,100
0.1986,0.00115,0.00205,0.0001,0
0.1988,0.00125,0.00205,0.0001,100
0.2008,0.00125,0.00295,0.0001,0
0.201,0.00135,0.00295,0.0001,100
0.203,0.00135,0.00205,0.0001,0
0.2032,0.00145,0.00205,0.0001,100
0.2052,0.00145,0.00295,0.0001,0
0.2054,0.00155,0.00295,0.0001,100
0.2074,0.00155,0.00205,0.0001,0
0.2076,0.00165,0.00205,0.0001,100
0.2096,0.00165,0.00295,0.0001,0
0.2098,0.00175,0.00295,0.0001,100
0.2118,0.00175,0.00205,0.0001,0
0.212,0.00185,0.00205,0.0001,100
0.214,0.00185,0.00295,0.0001,0
0.2142,0.00195,0.00295,0.0001,100
0.2162,0.00195,0.00205,0.0001,0
0.2162,5e-05,0.00305,0.0001,100
0.2182,5e-05,0.00395,0.0001,0
0.2184,0.00015,0.00395,0.0001,100
0.2204,0.00015,0.00305,0.0001,0
0.2206,0.00025,0.00305,0.0001,100
0.2226,0.00025,0.00395,0.0001,0
0.2228,0.00035,0.00395,0.0001,100
0.2248,0.00035,0.00305,0.0001,0
0.225,0.00045,0.00305,0.0001,100
0.227,0.00045,0.00395,0.0001,0
0.2272,0.00055,0.00395,0.0001,100
0.2292,0.00055,0.00305,0.0001,0
0.2294,0.00065,0.00305,0.0001,100
0.2314,0.00065,0.00395,0.0001,0
0.2316,0.00075,0.00395,0.0001,100
0.2336,0.00075,0.00305,0.0001,0
0.2338,0.00085,0.00305,0.0001,100
0.2358,0.00085,0.00395,0.0001,0
0.236,0.00095,0.00395,0.0001,100
0.238,0.00095,0.00305,0.0001,0
0.238,0.00305,0.00105,0.0001,100
0.24,0.00395,0.00105,0.0001,0
0.2402,0.00395,0.00115,0.0001,100
0.2422,0.00305,0.00115,0.0001,0
0.2424,0.00305,0.00125,0.0001,100
0.2444,0.00395,0.00125,0.0001,0
0.2446,0.00395,0.00135,0.0001,100
0.2466,0.00305,0.00135,0.0001,0
0.2468,0.00305,0.00145,0.0001,100
0.2488,0.00395,0.00145,0.0001,0
0.249,0.00395,0.00155,0.0001,100
0.251,0.00305,0.00155,0.0001,0
0.2512,0.00305,0.00165,0.0001,100
0.2532,0.00395,0.00165,0.0001,0
0.2534,0.00395,0.00175,0.0001,100
0.2554,0.00305,0.00175,0.0001,0
0.2556,0.00305,0.00185,0.0001,100
0.2576,0.00395,0.00185,0.0001,0
0.2578,0.00395,0.00195,0.0001,100
0.2598,0.00305,0.00195,0.0001,0
0.2598,0.00205,0.00205,0.0001,100
0.2618,0.00295,0.00205,0.0001,0
0.262,0.00295,0.00215,0.0001,100
0.264,0.00205,0.00215,0.0001,0
0.2642,0.00205,0.00225,0.0001,100
0.2662,0.00295,0.00225,0.0001,0
0.2664,0.00295,0.00235,0.0001,100
0.2684,0.00205,0.00235,0.0001,0
0.2686,0.00205,0.00245,0.0001,100
0.2706,0.00295,0.00245,0.0001,0
0.2708,0.00295,0.00255,0.0001,100
0.2728,0.00205,0.00255,0.0001,0
0.273,0.00205,0.00265,0.0001,100
0.275,0.00295,0.00265,0.0001,0
0.2752,0.00295,0.00275,0.0001,100
0.2772,0.00205,0.00275,0.0001,0
0.2774,0.00205,0.00285,0.0001,100
0.2794,0.00295,0.00285,0.0001,0
0.2796,0.00295,0.00295,0.0001,100
0.2816,0.00205,0.00295,0.0001,0
0.2816,0.00305,0.00305,0.0001,100
0.2836,0.00395,0.00305,0.0001,0
0.2838,0.00395,0.00315,0.0001,100
0.2858,0.00305,0.00315,0.0001,0
0.286,0.00305,0.00325,0.0001,100
0.288,0.00395,0.00325,0.0001,0
0.2882,0.00395,0.00335,0.0001,100
0.2902,0.00305,0.00335,0.0001,0
0.2904,0.00305,0.00345,0.0001,100
0.2924,0.00395,0.00345,0.0001,0
0.2926,0.00395,0.00355,0.0001,100
0.2946,0.00305,0.00355,0.0001,0
0.2948,0.00305,0.00365,0.0001,100
0.2968,0.00395,0.00365,0.0001,0
0.297,0.00395,0.00375,0.0001,100
0.299,0.00305,0.00375,0.0001,0
0.2992,0.00305,0.00385,0.0001,100
0.3012,0.00395,0.00385,0.0001,0
0.3014,0.00395,0.00395,0.0001,100
0.3034,0.00305,0.00395,0.0001,0
0.3034,0.00305,0.00205,0.0001,100
0.3054,0.00305,0.00295,0.0001,0
0.3056,0.00315,0.00295,0.0001,100
0.3076,0.00315,0.00205,0.0001,0
0.3078,0.00325,0.00205,0.0001,100
0.3098,0.00325,0.00295,0.0001,0
0.31,0.00335,0.00295,0.0001,100
0.312,0.00335,0.00205,0.0001,0
0.3122,0.00345,0.00205,0.0001,100
0.3142,0.00345,0.00295,0.0001,0
0.3144,0.00355,0.00295,0.0001,100
0.3164,0.00355,0.00205,0.0001,0
0.3166,0.00365,0.00205,0.0001,100
0.3186,0.00365,0.00295,0.0001,0
0.3188,0.00375,0.00295,0.0001,100
0.3208,0.00375,0.00205,0.0001,0
0.321,0.00385,0.00205,0.0001,100
0.323,0.00385,0.00295,0.0001,0
0.3232,0.00395,0.00295,0.0001,100
0.3252,0.00395,0.00205,0.0001,0
0.3252,0.00405,0.00405,0.0001,100
0.3272,0.00495,0.00405,0.0001,0
0.3274,0.00495,0.00415,0.0001,100
0.3294,0.00405,0.00415,0.0001,0
0.3296,0.00405,0.00425,0.0001,100
0.3316,0.00495,0.00425,0.0001,0
0.3318,0.00495,0.00435,0.0001,100
0.3338,0.00405,0.00435,0.0001,0
0.334,0.00405,0.00445,0.0001,100
0.336,0.00495,0.00445,0.0001,0
0.3362,0.00495,0.00455,0.0001,100
0.3382,0.00405,0.00455,0.0001,0
0.3384,0.00405,0.00465,0.0001,100
0.3404,0.00495,0.00465,0.0001,0
0.3406,0.00495,0.00475,0.0001,100
0.3426,0.00405,0.00475,0.0001,0
0.3428,0.00405,0.00485,0.0001,100
0.3448,0.00495,0.00485,0.0001,0
0.345,0.00495,0.00495,0.0001,100
0.347,0.00405,0.00495,0.0001,0
0.347,0.00105,0.00305,0.0001,100
0.349,0.00195,0.00305,0.0001,0
0.3492,0.00195,0.00315,0.0001,100
0.3512,0.00105,0.00315,0.0001,0
0.3514,0.00105,0.00325,0.0001,100
0.3534,0.00195,0.00325,0.0001,0
0.3536,0.00195,0.00335,0.0001,100
0.3556,0.00105,0.00335,0.0001,0
0.3558,0.00105,0.00345,0.0001,100
0.3578,0.00195,0.00345,0.0001,0
0.358,0.00195,0.00355,0.0001,100
0.36,0.00105,0.00355,0.0001,0
0.3602,0.00105,0.00365,0.0001,100
0.3622,0.00195,0.00365,0.0001,0
0.3624,0.00195,0.00375,0.0001,100
0.3644,0.00105,0.00375,0.0001,0
0.3646,0.00105,0.00385,0.0001,100
0.3666,0.00195,0.00385,0.0001,0
0.3668,0.00195,0.00395,0.0001,100
0.3688,0.00105,0.00395,0.0001,0
0.3688,0.00205,5e-05,0.0001,100
0.3708,0.00295,5e-05,0.0001,0
0.371,0.00295,0.00015,0.0001,100
0.373,0.00205,0.00015,0.0001,0
0.3732,0.00205,0.00025,0.0001,100
0.3752,0.00295,0.00025,0.0001,0
0.3754,0.00295,0.00035,0.0001,100
0.3774,0.00205,0.00035,0.0001,0
0.3776,0.00205,0.00045,0.0001,100
0.3796,0.00295,0.00045,0.0001,0
0.3798,0.00295,0.00055,0.0001,100
0.3818,0.00205,0.00055,0.0001,0
0.382,0.00205,0.00065,0.0001,100
0.384,0.00295,0.00065,0.0001,0
0.3842,0.00295,0.00075,0.0001,100
0.3862,0.00205,0.00075,0.0001,0
0.3864,0.00205,0.00085,0.0001,100
0.3884,0.00295,0.00085,0.0001,0
0.3886,0.00295,0.00095,0.0001,100
0.3906,0.00205,0.00095,0.0001,0
0.3906,0.00405,5e-05,0.0001,100
0.3926,0.00495,5e-05,0.0001,0
0.3928,0.00495,0.00015,0.0001,100
0.3948,0.00405,0.00015,0.0001,0
0.395,0.00405,0.00025,0.0001,100
0.397,0.00495,0.00025,0.0001,0
0.3972,0.00495,0.00035,0.0001,100
0.3992,0.00405,0.00035,0.0001,0
0.3994,0.00405,0.00045,0.0001,100
0.4014,0.00495,0.00045,0.0001,0
0.4016,0.00495,0.00055,0.0001,100
0.4036,0.00405,0.00055,0.0001,0
0.4038,0.00405,0.00065,0.0001,100
0.4058,0.00495,0.00065,0.0001,0
0.406,0.00495,0.00075,0.0001,100
0.408,0.00405,0.00075,0.0001,0
0.4082,0.00405,0.00085,0.0001,100
0.4102,0.00495,0.00085,0.0001,0
0.4104,0.00495,0.00095,0.0001,100
0.4124,0.00405,0.00095,0.0001,0
0.4124,0.00205,0.00105,0.0001,100
0.4144,0.00205,0.00195,0.0001,0
0.4146,0.00215,0.00195,0.0001,100
0.4166,0.00215,0.00105,0.0001,0
0.4168,0.00225,0.00105,0.0001,100
0.4188,0.00225,0.00195,0.0001,0
0.419,0.00235,0.00195,0.0001,100
0.421,0.00235,0.00105,0.0001,0
0.4212,0.00245,0.00105,0.0001,100
0.4232,0.00245,0.00195,0.0001,0
0.4234,0.00255,0.00195,0.0001,100
0.4254,0.00255,0.00105,0.0001,0
0.4256,0.00265,0.00105,0.0001,100
0.4276,0.00265,0.00195,0.0001,0
0.4278,0.00275,0.00195,0.0001,100
0.4298,0.00275,0.00105,0.0001,0
0.43,0.00285,0.00105,0.0001,100
0.432,0.00285,0.00195,0.0001,0
0.4322,0.00295,0.00195,0.0001,100
0.4342,0.00295,0.00105,0.0001,0
0.4342,0.00305,0.00405,0.0001,100
0.4362,0.00305,0.00495,0.0001,0
0.4364,0.00315,0.00495,0.0001,100
0.4384,0.00315,0.00405,0.0001,0
0.4386,0.00325,0.00405,0.0001,100
0.4406,0.00325,0.00495,0.0001,0
0.4408,0.00335,0.00495,0.0001,100
0.4428,0.00335,0.00405,0.0001,0
0.443,0.00345,0.00405,0.0001,100
0.445,0.00345,0.00495,0.0001,0
0.4452,0.00355,0.00495,0.0001,100
0.4472,0.00355,0.00405,0.0001,0
0.4474,0.00365,0.00405,0.0001,100
0.4494,0.00365,0.00495,0.0001,0
0.4496,0.00375,0.00495,0.0001,100
0.4516,0.00375,0.00405,0.0001,0
0.4518,0.00385,0.00405,0.0001,100
0.4538,0.00385,0.00495,0.0001,0
0.454,0.00395,0.00495,0.0001,100
0.456,0.00395,0.00405,0.0001,0
0.456,0.00205,0.00305,0.0001,100
0.458,0.00205,0.00395,0.0001,0
0.4582,0.00215,0.00395,0.0001,100
0.4602,0.00215,0.00305,0.0001,0
0.4604,0.00225,0.00305,0.0001,100
0.4624,0.00225,0.00395,0.0001,0
0.4626,0.00235,0.00395,0.0001,100
0.4646,0.00235,0.00305,0.0001,0
0.4648,0.00245,0.00305,0.0001,100
0.4668,0.00245,0.00395,0.0001,0
0.467,0.00255,0.00395,0.0001,100
0.469,0.00255,0.00305,0.0001,0
0.4692,0.00265,0.00305,0.0001,100
0.4712,0.00265,0.00395,0.0001,0
0.4714,0.00275,0.00395,0.0001,100
0.4734,0.00275,0.00305,0.0001,0
0.4736,0.00285,0.00305,0.0001,100
0.4756,0.00285,0.00395,0.0001,0
0.4758,0.00295,0.00395,0.0001,100
0.4778,0.00295,0.00305,0.0001,0
0.4778,5e-05,0.00205,0.0001,100
0.4798,0.00095,0.00205,0.0001,0
0.48,0.00095,0.00215,0.0001,100
0.482,5e-05,0.00215,0.0001,0
0.4822,5e-05,0.00225,0.0001,100
0.4842,0.00095,0.00225,0.0001,0
0.4844,0.00095,0.00235,0.0001,100
0.4864,5e-05,0.00235,0.0001,0
0.4866,5e-05,0.00245,0.0001,100
0.4886,0.00095,0.00245,0.0001,0
0.4888,0.00095,0.00255,0.0001,100
0.4908,5e-05,0.00255,0.0001,0
0.491,5e-05,0.00265,0.0001,100
0.493,0.00095,0.00265,0.0001,0
0.4932,0.00095,0.00275,0.0001,100
0.4952,5e-05,0.00275,0.0001,0
0.4954,5e-05,0.00285,0.0001,100
0.4974,0.00095,0.00285,0.0001,0
0.4976,0.00095,0.00295,0.0001,100
0.4996,5e-05,0.00295,0.0001,0
0.4996,0.00405,0.00105,0.0001,100
0.5016,0.00405,0.00195,0.0001,0
0.5018,0.00415,0.00195,0.0001,100
0.5038,0.00415,0.00105,0.0001,0
0.504,0.00425,0.00105,0.0001,100
0.506,0.00425,0.00195,0.0001,0
0.5062,0.00435,0.00195,0.0001,100
0.5082,0.00435,0.00105,0.0001,0
0.5084,0.00445,0.00105,0.0001,100
0.5104,0.00445,0.00195,0.0001,0
0.5106,0.00455,0.00195,0.0001,100
0.5126,0.00455,0.00105,0.0001,0
0.5128,0.00465,0.00105,0.0001,100
0.5148,0.00465,0.00195,0.0001,0
0.515,0.00475,0.00195,0.0001,100
0.517,0.00475,0.00105,0.0001,0
0.5172,0.00485,0.00105,0.0001,100
0.5192,0.00485,0.00195,0.0001,0
0.5194,0.00495,0.00195,0.0001,100
0.5214,0.00495,0.00105,0.0001,0
0.5214,5e-05,0.00405,0.0001,100
0.5234,0.00095,0.00405,0.0001,0
0.5236,0.00095,0.00415,0.0001,100
0.5256,5e-05,0.00415,0.0001,0
0.5258,5e-05,0.00425,0.0001,100
0.5278,0.00095,0.00425,0.0001,0
0.528,0.00095,0.00435,0.0001,100
0.53,5e-05,0.00435,0.0001,0
0.5302,5e-05,0.00445,0.0001,100
0.5322,0.00095,0.00445,0.0001,0
0.5324,0.00095,0.00455,0.0001,100
0.5344,5e-05,0.00455,0.0001,0
0.5346,5e-05,0.00465,0.0001,100
0.5366,0.00095,0.00465,0.0001,0
0.5368,0.00095,0.00475,0.0001,100
0.5388,5e-05,0.00475,0.0001,0
0.539,5e-05,0.00485,0.0001,100
0.541,0.00095,0.00485,0.0001,0
0.5412,0.00095,0.00495,0.0001,100
0.5432,5e-05,0.00495,0.0001,0
0.5432,0.00105,0.00405,0.0001,100
0.5452,0.00105,0.00495,0.0001,0
0.5454,0.00115,0.00495,0.0001,100
0.5474,0.00115,0.00405,0.0001,0
0.5476,0.00125,0.00405,0.0001,100
0.5496,0.00125,0.00495,0.0001,0
0.5498,0.00135,0.00495,0.0001,100
0.5518,0.00135,0.00405,0.0001,0
0.552,0.00145,0.00405,0.0001,100
0.554,0.00145,0.00495,0.0001,0
0.5542,0.00155,0.00495,0.0001,100
0.5562,0.00155,0.00405,0.0001,0
0.5564,0.00165,0.00405,0.0001,100
0.5584,0.00165,0.00495,0.0001,0
0.5586,0.00175,0.00495,0.0001,100
0.5606,0.00175,0.00405,0.0001,0
0.5608,0.00185,0.00405,0.0001,100
0.5628,0.00185,0.00495,0.0001,0
0.563,0.00195,0.00495,0.0001,100
0.565,0.00195,0.00405,0.0001,0
